3.5,-172,112,-6.581731945
3.5,-172,114,-6.922096179
3.5,-172,116,-7.280874071
3.5,-172,118,-7.660256617
3.5,-172,120,-8.062567814
3.5,-172,122,-8.490256389
3.5,-172,124,-8.94587653
3.5,-172,126,-9.4320494
3.5,-172,128,-9.951392171
3.5,-172,130,-10.50639318
3.5,-172,132,-11.09919905
3.5,-172,134,-11.73126022
3.5,-172,136,-12.40275254
3.5,-172,138,-13.11165654
3.5,-172,140,-13.85234175
3.5,-172,142,-14.61351446
3.5,-172,144,-15.37555045
3.5,-172,146,-16.10776493
3.5,-172,148,-16.76729751
3.5,-172,150,-17.30270762
3.5,-172,152,-17.66519099
3.5,-172,154,-17.82558168
3.5,-172,156,-17.78757361
3.5,-172,158,-17.58684053
3.5,-172,160,-17.27680865
3.5,-172,162,-16.91196921
3.5,-172,164,-16.53757056
3.5,-172,166,-16.18675162
3.5,-172,168,-15.88200981
3.5,-172,170,-15.63804206
3.5,-172,172,-15.4644389
3.5,-172,174,-15.36777109
3.5,-172,176,-15.3530876
3.5,-172,178,-15.42498607
3.5,-172,180,-15.58842519
3.5,-170,0,4.327742702
3.5,-170,2,4.362190785
3.5,-170,4,4.380839991
3.5,-170,6,4.383666096
3.5,-170,8,4.370718461
3.5,-170,10,4.342119609
3.5,-170,12,4.298064537
3.5,-170,14,4.238819737
3.5,-170,16,4.164721779
3.5,-170,18,4.076175379
3.5,-170,20,3.973650795
3.5,-170,22,3.857680433
3.5,-170,24,3.728854561
3.5,-170,26,3.587816049
3.5,-170,28,3.435254105
3.5,-170,30,3.271897027
3.5,-170,32,3.098504051
3.5,-170,34,2.915856426
3.5,-170,36,2.724747929
3.5,-170,38,2.52597506
3.5,-170,40,2.320327209
3.5,-170,42,2.108577108
3.5,-170,44,1.891471905
3.5,-170,46,1.669725132
3.5,-170,48,1.444009867
3.5,-170,50,1.214953249
3.5,-170,52,0.983132511
3.5,-170,54,0.749072512
3.5,-170,56,0.513244727
3.5,-170,58,0.276067506
3.5,-170,60,0.037907347
3.5,-170,62,-0.200919138
3.5,-170,64,-0.44014294
3.5,-170,66,-0.67954044
